Species	Chemical Name	Ordered Freq (GHz) (rest frame, redshifted)	Resolved QNs	CDMS/JPL Intensity	Lovas/AST Intensity	E_L (cm^-1)	E_L (K)	Linelist
N2D+	Diazenylium	231.32175600, 231.32175600	J=3-2,F1=3-2,F=3-2	-2.19610	 0.17	7.7162	11.1018	CDMS
N2D+	Diazenylium	231.32182830, 231.32182830	J=3-2	-1.35540	 0.17	7.7162	11.1018	CDMS
N2D+	Diazenylium	231.32187170, 231.32187170	J=3-2,F1=3-2,F=2-1	-2.35780	 0.17	7.7162	11.1018	CDMS
N2D+	Diazenylium	231.32187700, 231.32187700	J=3-2,F1=3-2,F=4-3	-2.04670	 0.17	7.7162	11.1018	CDMS
N2D+	Diazenylium	231.32187940, 231.32187940	J=3-2,F1=4-3,F=4-3	-2.01090	 0.17	7.7162	11.1018	CDMS
N2D+	Diazenylium	231.32187980, 231.32187980	J=3-2,F1=4-3,F=3-2	-2.14100	 0.17	7.7162	11.1018	CDMS
N2D+	Diazenylium	231.32192810, 231.32192810	J=3-2,F1=4-3,F=5-4	-1.90110	 0.17	7.7162	11.1018	CDMS
N2D+	Diazenylium	231.32193140, 231.32193140	J=3-2,F1=2-1,F=1-1	-2.87090	 0.17	7.7163	11.1020	CDMS
N2D+	Diazenylium	231.32220050, 231.32220050	J=3-2,F1=3-2,F=2-2	-3.27520	 0.17	7.7162	11.1018	CDMS
N2D+	Diazenylium	231.32239760, 231.32239760	J=3-2,F1=4-3,F=3-3	-3.13320	 0.17	7.7162	11.1018	CDMS
N2D+	Diazenylium	231.32396890, 231.32396890	J=3-2,F1=2-2,F=2-1	-3.80970		7.7162	11.1018	CDMS
N2D+	Diazenylium	231.32404550, 231.32404550	J=3-2,F1=2-2,F=2-3	-3.79920		7.7162	11.1018	CDMS
N2D+	Diazenylium	231.32429770, 231.32429770	J=3-2,F1=2-2,F=2-2	-3.08400		7.7162	11.1018	CDMS
N2D+	Diazenylium	231.32441470, 231.32441470	J=3-2,F1=2-2,F=3-3	-2.99470		7.7162	11.1018	CDMS
N2D+	Diazenylium	231.32448430, 231.32448430	J=3-2,F1=2-2,F=1-1	-3.59860		7.7162	11.1018	CDMS
N2D+	Diazenylium	231.32466690, 231.32466690	J=3-2,F1=2-2,F=3-2	-3.88380		7.7162	11.1018	CDMS
N2D+	Diazenylium	231.32481310, 231.32481310	J=3-2,F1=2-2,F=1-2	-3.87810		7.7162	11.1018	CDMS
N2D+	Diazenylium	308.42024860, 308.42024860	J=4-3,F1=4-4,F=3-3	-3.02050		15.4323	22.2035	CDMS
N2D+	Diazenylium	308.42027810, 308.42027810	J=4-3,F1=4-4,F=5-5	-2.83340		15.4323	22.2035	CDMS
N2D+	Diazenylium	308.42029110, 308.42029110	J=4-3,F1=4-4,F=4-4	-3.11340		15.4323	22.2035	CDMS
N2D+	Diazenylium	308.42168030, 308.42168030	J=4-3,F1=3-2,F=3-3	-2.87500		15.4323	22.2035	CDMS
N2D+	Diazenylium	308.42181430, 308.42181430	J=4-3,F1=5-4,F=5-5	-3.12510		15.4323	22.2035	CDMS
N2D+	Diazenylium	308.42181770, 308.42181770	J=4-3,F1=4-3,F=4-4	-2.88340		15.4322	22.2034	CDMS
N2D+	Diazenylium	308.42204950, 308.42204950	J=4-3,F1=3-2,F=3-2	-1.94560		15.4323	22.2035	CDMS
N2D+	Diazenylium	308.42205230, 308.42205230	J=4-3,F1=3-2,F=2-1	-2.10930		15.4323	22.2035	CDMS
N2D+	Diazenylium	308.42211600, 308.42211600	J=4-3,F1=3-2,F=4-3	-1.77570		15.4323	22.2035	CDMS
N2D+	Diazenylium	308.42219080, 308.42219080	J=4-3,F1=4-3,F=4-3	-1.79650		15.4322	22.2034	CDMS
N2D+	Diazenylium	308.42222200, 308.42222200	J=4-3,F1=4-3,F=3-2	-1.91050		15.4322	22.2034	CDMS
N2D+	Diazenylium	308.42224920, 308.42224920	J=4-3,F1=4-3,F=5-4	-1.68570		15.4322	22.2034	CDMS
N2D+	Diazenylium	308.42225340, 308.42225340	J=4-3,F1=5-4,F=4-3	-1.76600		15.4323	22.2035	CDMS
N2D+	Diazenylium	308.42225880, 308.42225880	J=4-3,F1=5-4,F=5-4	-1.66920		15.4323	22.2035	CDMS
N2D+	Diazenylium	308.42226700, 308.42226700	J=4-3	-0.99180		15.4323	22.2035	CDMS
N2D+	Diazenylium	308.42228860, 308.42228860	J=4-3,F1=5-4,F=6-5	-1.58160		15.4323	22.2035	CDMS
N2D+	Diazenylium	308.42256770, 308.42256770	J=4-3,F1=3-2,F=2-2	-2.79150		15.4323	22.2035	CDMS
N2D+	Diazenylium	308.42266650, 308.42266650	J=4-3,F1=4-3,F=3-3	-3.09830		15.4322	22.2034	CDMS
N2D+	Diazenylium	308.42277150, 308.42277150	J=4-3,F1=5-4,F=4-4	-3.00870		15.4323	22.2035	CDMS
N2D+	Diazenylium	308.42414670, 308.42414670	J=4-3,F1=3-3,F=3-2	-3.89540		15.4322	22.2034	CDMS
N2D+	Diazenylium	308.42421800, 308.42421800	J=4-3,F1=3-3,F=3-4	-3.98800		15.4322	22.2034	CDMS
N2D+	Diazenylium	308.42459120, 308.42459120	J=4-3,F1=3-3,F=3-3	-2.92250		15.4322	22.2034	CDMS
N2D+	Diazenylium	308.42465370, 308.42465370	J=4-3,F1=3-3,F=4-4	-2.89650		15.4322	22.2034	CDMS
N2D+	Diazenylium	308.42466490, 308.42466490	J=4-3,F1=3-3,F=2-2	-3.26500		15.4322	22.2034	CDMS
N2D+	Diazenylium	385.51469880, 385.51469880	J=5-4,F1=5-5,F=4-4	-2.93250		25.7202	37.0054	CDMS
N2D+	Diazenylium	385.51471980, 385.51471980	J=5-4,F1=5-5,F=6-6	-2.77420		25.7202	37.0054	CDMS
N2D+	Diazenylium	385.51472740, 385.51472740	J=5-4,F1=5-5,F=5-5	-2.99990		25.7201	37.0053	CDMS
N2D+	Diazenylium	385.51617940, 385.51617940	J=5-4,F1=4-3,F=4-4	-2.81780		25.7202	37.0054	CDMS
N2D+	Diazenylium	385.51626360, 385.51626360	J=5-4,F1=5-4,F=5-5	-2.81280		25.7201	37.0053	CDMS
N2D+	Diazenylium	385.51626670, 385.51626670	J=5-4,F1=6-5,F=6-6	-3.01820		25.7202	37.0054	CDMS
N2D+	Diazenylium	385.51660950, 385.51660950	J=5-4,F1=4-3,F=3-2	-1.73000		25.7202	37.0054	CDMS
N2D+	Diazenylium	385.51661510, 385.51661510	J=5-4,F1=4-3,F=4-3	-1.61510		25.7202	37.0054	CDMS
N2D+	Diazenylium	385.51665190, 385.51665190	J=5-4,F1=4-3,F=5-4	-1.49530		25.7202	37.0054	CDMS
N2D+	Diazenylium	385.51669510, 385.51669510	J=5-4,F1=5-4,F=5-4	-1.50990		25.7201	37.0053	CDMS
N2D+	Diazenylium	385.51670360, 385.51670360	J=5-4,F1=5-4,F=4-3	-1.59920		25.7201	37.0053	CDMS
N2D+	Diazenylium	385.51672100, 385.51672100	J=5-4	-0.71560		25.7201	37.0053	CDMS
N2D+	Diazenylium	385.51673040, 385.51673040	J=5-4,F1=5-4,F=6-5	-1.42180		25.7201	37.0053	CDMS
N2D+	Diazenylium	385.51673390, 385.51673390	J=5-4,F1=6-5,F=5-4	-1.49060		25.7202	37.0054	CDMS
N2D+	Diazenylium	385.51674100, 385.51674100	J=5-4,F1=6-5,F=6-5	-1.41290		25.7201	37.0053	CDMS
N2D+	Diazenylium	385.51676210, 385.51676210	J=5-4,F1=6-5,F=7-6	-1.34000		25.7202	37.0054	CDMS
N2D+	Diazenylium	385.51712760, 385.51712760	J=5-4,F1=4-3,F=3-3	-2.74360		25.7202	37.0054	CDMS
N2D+	Diazenylium	385.51717930, 385.51717930	J=5-4,F1=5-4,F=4-4	-2.98690		25.7201	37.0053	CDMS
N2D+	Diazenylium	385.51724660, 385.51724660	J=5-4,F1=6-5,F=5-5	-2.92440		25.7201	37.0053	CDMS
N2D+	Diazenylium	385.51853980, 385.51853980	J=5-4,F1=4-4,F=4-3	-3.99940		25.7201	37.0053	CDMS
N2D+	Diazenylium	385.51901550, 385.51901550	J=5-4,F1=4-4,F=4-4	-2.83640		25.7201	37.0053	CDMS
N2D+	Diazenylium	385.51905230, 385.51905230	J=5-4,F1=4-4,F=3-3	-3.09560		25.7201	37.0053	CDMS
N2D+	Diazenylium	385.51905640, 385.51905640	J=5-4,F1=4-4,F=5-5	-2.83100		25.7201	37.0053	CDMS
N2D+	Diazenylium	462.60385200, 462.60385200	J=6-5	-0.49570		38.5796	55.5071	CDMS
N2D+	Diazenylium	539.68210100, 539.68210100	J=7-6	-0.31580		54.0104	77.7085	CDMS
N2D+	Diazenylium	616.75001600, 616.75001600	J=8-7	-0.16600		72.0122	103.6089	CDMS
N2D+	Diazenylium	693.80615600, 693.80615600	J=9-8	-0.03990		92.5848	133.2081	CDMS
N2D+	Diazenylium	770.84903420, 770.84903420	J=10-9	0.06690		115.7277	166.5054	CDMS
N2D+	Diazenylium	847.87715790, 847.87715790	J=11-10	0.15730		141.4405	203.5002	CDMS
N2D+	Diazenylium	924.88906470, 924.88906470	J=12-11	0.23360		169.7226	244.1916	CDMS
